00000000000000000100000000000000000000000	Shelter and Settlements. Cold Wave. In AJK, cross border firing caused delays in activity implementation as the targeted area is close to Pak-India border. However, the local people and authorities were vigilant and warned of any such activity beforehand. PRCS volunteers and staff also remained in contact with them in order to be aware of the ongoing situation and planned their activities accordingly.
00000000000000000000001000000000000000000	Strategies for implementation. Flood. In Bayan-Ulgii where had been most severely damaged, most beneficiaries were Kazakh3 people who speak Kazakh language and when RDRT member was deployed to Bayan-Ulgii, we had to be accompanied by local Red Cross branch officer all the time to translate from Kazakh to Mongolian to English for communicating with the beneficiaries.
00000000010000000000000000000000000000000	Strategies for implementation. Civil Unrest. In case of restricted mobility, volunteers should have mechanisms to ensure mobilization at all times in the context of social unrest.
00000000000000000000000000000000000100000	Water Sanitation and Hygiene. Food Insecurity. In case there is no specific item in the country, it is always important to refer to the cluster coordination. For this case. Due to the shortage of Aquatabs in Niger, the WASH cluster advised to use an equivalent which was found in the country named “Global tabs”. However, this came late, because the NS had already ordered from neighbouring countries.
00000000000000000010000000000000000000000	Water Sanitation and Hygiene. Flood. In Chaco another scenario took place where families who were not selected to receive ARC's hygiene and cleaning kits were surveyed and some were beneficiaries of kits donated by TotalGas.
00001000000000000000000000000010000000000	Health. Epidemic. In future operation it is essential to support the National Societies on the importance of collecting and disaggregating numbers of people reached by gender.
00001000000000000000000000000010000000000	Health. Epidemic. In future operation it is essential to support the National Societies on the importance of collecting and disaggregating numbers of people reached by gender.
00000000000001000000000000000000000000000	Health. Epidemic. In future operations, if MRCS were to distribute hand sanitizers it is suggested to have an alternative sanitizer such as soap as a back-up stock.
00000001000000000000000000000000000000000	Health. Epidemic. In future, it would be good if discussions towards DREF allocation are brief.
00000000000000001000000000000000000000000	Livelihoods and Basic Needs . Cold Wave. In future, more than one FSP should be engaged for cash distribution activities in order to ensure availability of enough retailers and required liquidity
00000000000000000000001000000000000000000	Strategies for implementation. Epidemic. In future, No DREF should be launched for less than three months at least i.e. enough time to enable detailed planning and complete narrative and financial reporting.
00000000010000000100000000000000000000000	Shelter and Settlements. Cold Wave. In future, there is a need of flexibility for change of interventions based on ground realities and people needs in terms of local context.
00000000010000000100000000000000000000000	Shelter and Settlements. Cold Wave. In future, there is a need of flexibility for change of interventions based on ground realities and people needs in terms of local context.
00000000010000000100000000000000000000000	Livelihoods and Basic Needs . Cold Wave. In future, there is a need of flexibility for change of interventions based on ground realities and people needs in terms of local context.
00000000000001000000000000000000000000000	Disaster Risk Reduction and Climate Action. Flood. In general, the flood response operations were successful in both districts; however, there is need for disaster risk reduction (DRR) projects to be implemented in the area, and community response capacities need to be increased to be prepared for future disasters and emergencies.
00000000000000000000000000000000000000100	Shelter and Settlements. Cyclone. In Khanh Hoa Red Cross chapter, which was also the worst affected province, does not have enough staff who have experiences and skills in dealing with large scale response like this. Therefore, VNRC NHQs had to rotate one after the other as surge capacity for the chapter including finance assistance..
00000000000000000000001000000100000000100	Strategies for implementation. Civil Unrest. In mobilizing the IFRC staff, every effort had to be made to ensure the safety of their stay, accommodation, food and transportation in support of the BRC in relation to the social unrest scenarios.
00000000000000000000001000000100000000100	Strategies for implementation. Civil Unrest. In mobilizing the IFRC staff, every effort had to be made to ensure the safety of their stay, accommodation, food and transportation in support of the BRC in relation to the social unrest scenarios.
00000000000000000000001000000100000000100	Strategies for implementation. Civil Unrest. In mobilizing the IFRC staff, every effort had to be made to ensure the safety of their stay, accommodation, food and transportation in support of the BRC in relation to the social unrest scenarios.
00000000000000001000000000000000000000000	Protection, Gender and Inclusion. Flood. In most households, men were head of households and in many of these homes, a power balance towards men was observed, while women were responsible for the management of the home. Therefore, it was decided, through community consultations, to distribute the cash grant directly to women.
00000000001000000000000000000000000000000	Livelihoods and Basic Needs . Flood. In October 2018, a workshop was held for Red Cross staff and volunteers to share best practices and lessons learned, to update the National Society contingency plan and to further improve its disaster management capacity
00000000000000000000000000000000000000010	Water Sanitation and Hygiene. Flood. In order to implement the hygiene promotion campaign more effectively, The National Society will prepare materials ahead of time to distribute to communities quickly.
00000000000000000000000010000000000000000	Health. Flood. In order to respond to this situation, the Argentine Red Cross had to work in coordination with state entities so that the target communities could have access to basic health care, beyond of what was contemplated for the emergency.
00000000000000000000000000000010000000000	Strategies for implementation. Flood. In order to share the successes and lessons learned from the operation, the National Society is committed to strive to have a more comprehensive lesson learned meeting in the future by inviting relevant stakeholders and other humanitarian actors, this would provide a good platform for visibility of the TTRCS work related to disaster response supported by DREF.
00000000000000000000001000000000000000000	Health. Population Movement. In order to speed up with the implementation of DREF operation, as DREF is live saving activities, IFRC need to simplify the procedures for cash delivery to the National Society.
00000000000001000000000000000000000000000	Livelihoods and Basic Needs . Drought. In other 4 communities provide with mobile water pumps, the DPRK RCS strongly encouraged the communities to operate all the available pumps with the fuel provided by the Red Cross. At the end of the operation, the newly procured mobile pumps were also deployed to be operated in the target communities.
00000000000000000000000000000000000100000	Strategies for implementation. Cyclone. In relation to logistics, it was identified that it would be good to have a plan prior to a response operation what items to replenish through local procurement versus international procurement in order to be able to accurately plan and budget accordingly.
00001000000000000000000000000000000000000	Shelter and Settlements. Flood. In relation to the relevance of the NFI distributed, the lesson learned was to ensure better and deeper integration of CEA concepts. Finally, some of the distributed NFI may not have been the most relevant to the affected population as NFI items such as kitchen sets are need based and relevant for use by affected households.
00000000000000001000000010000000000000100	Livelihoods and Basic Needs . Cyclone. In some areas the cash grants were distributed later in the response. This accounted for coordination with local governments and other organizations and communicating with the targeted communities. In some cases, the reason was due to the delays in the process and lack of experienced resources at chapter level. In other cases, it was a recommendation by the chapter to wait until the dry food items delivered through the Department of Social Welfare and Development and non-government agencies had stopped and the community were still in need. At that time cash was the most appropriate response to give the community the choice to buy foods, livelihoods support or other priority items. During the focus group discussion with the chapters, they mentioned that for the perspective of beneficiaries, the cash was very timely for their needs since they were able to use it for their food needs due and others used it to buy agricultural inputs to kick-start livelihood activities. One of the recomendations during the lessons’ learned workshop was to improve and speed up the process of cash distribution. Capacity building for staff and volunteers is also recommended.
00000000000000001000000010000000000000100	Livelihoods and Basic Needs . Cyclone. In some areas the cash grants were distributed later in the response. This accounted for coordination with local governments and other organizations and communicating with the targeted communities. In some cases, the reason was due to the delays in the process and lack of experienced resources at chapter level. In other cases, it was a recommendation by the chapter to wait until the dry food items delivered through the Department of Social Welfare and Development and non-government agencies had stopped and the community were still in need. At that time cash was the most appropriate response to give the community the choice to buy foods, livelihoods support or other priority items. During the focus group discussion with the chapters, they mentioned that for the perspective of beneficiaries, the cash was very timely for their needs since they were able to use it for their food needs due and others used it to buy agricultural inputs to kick-start livelihood activities. One of the recomendations during the lessons’ learned workshop was to improve and speed up the process of cash distribution. Capacity building for staff and volunteers is also recommended.
00000000000000001000000010000000000000100	Livelihoods and Basic Needs . Cyclone. In some areas the cash grants were distributed later in the response. This accounted for coordination with local governments and other organizations and communicating with the targeted communities. In some cases, the reason was due to the delays in the process and lack of experienced resources at chapter level. In other cases, it was a recommendation by the chapter to wait until the dry food items delivered through the Department of Social Welfare and Development and non-government agencies had stopped and the community were still in need. At that time cash was the most appropriate response to give the community the choice to buy foods, livelihoods support or other priority items. During the focus group discussion with the chapters, they mentioned that for the perspective of beneficiaries, the cash was very timely for their needs since they were able to use it for their food needs due and others used it to buy agricultural inputs to kick-start livelihood activities. One of the recomendations during the lessons’ learned workshop was to improve and speed up the process of cash distribution. Capacity building for staff and volunteers is also recommended.
00000000010000000000000000000000000000000	Disaster Risk Reduction and Climate Action. Fire. In some communities, the lack of knowledge or socially accepted risk behaviour may increase the risk of forest fires. The challenge was to convince the local community that some behaviours needs to be changed.
00000000000000000000000010000000000000000	Water Sanitation and Hygiene. Flood. In some provinces, considerable amount of local people does not follow the basic hygiene practice, the affected population were provided with information to follow the appropriate hygiene practice but to ensure more effective changes in the community, MRCS plans to cooperate with Ministry of Health to raise more awareness among the population on proper hygiene practice.
00000000000000000100000000000000000000000	Livelihoods and Basic Needs . Drought. In spite of training ARCS field teams knowledge and experience on standard emergency need assessments and disaster management tool kit were relatively weak affecting their ability to oversee a quality assessment and data collection process.
00000000000000000000000000000000000000100	Health. Other. In such situations, PFA train volunteers paid a vital role in the community
00000000000000000010000000000000000000000	Livelihoods and Basic Needs . Cyclone. In terms of beneficiary targeting, majority of village meetings took place in the evening as during the daytime people need to earn for their livings in the field or aquaculture farms which created a lot of pressure on the Red Cross staff and local authorities. As a result, Red Cross staff and volunteers had to carry night duty shifts to ensure the selection criteria and process and strictly followed.
00000000000000000000000000000000000100000	Strategies for implementation. Epidemic. In terms of procurement processes, there were many delays and suppliers failed to deliver relief items.
00000000000000000000000000000000000000100	Strategies for implementation. Flood. In terms of volunteer management and development, the TTRCS sees a need to cross-train more volunteers who have both emergency medical and disaster response training as well as strengthen its volunteer officers at the Branches with leadership skills so they can effectively manage their volunteers and support the overall operation.
00000000000000100000000000000000000000000	Health. Flood. In the area of Cocody, within the context of medical care and case management, certain categories of persons (children aged 0-5) required the intervention of specialists this posed a challenge and required to have paediatricians for general consultation and child psychiatry for the psychological care of children.
00000000000001000000000000000000000000000	Health. Epidemic. In the case of cholera epidemic, it is important to carry out response activities as early as the first case is identified as this enables the community to adopt better hygiene practices in order to limit the spread of the disease.
00000000000000000000000000000010000000000	Shelter and Settlements. Storm Surge. In the DREF budget, there was limited allocation for monitoring missions which were far less than required. This was realized as the operation went on. GRCS will put more consideration on this in the future
00000000000001000000000000000000000000000	Health. Fire. In the early days of the tragedy, it was hard – both emotionally and physically – to work with people who lost their children, sisters, husbands or mothers. Many people were rejecting Red Cross PSS support (and some people even did so quite aggressively): “We do not need help”, “We can manage ourselves”, “My life has become meaningless” were among often heard responses.
00000000000000000100000000000000000000000	Water Sanitation and Hygiene. Flood. In the early phase of response, both Gansu and Sichuan Branches were focused on relief efforts and NFIs distribution planning. Coordination for RCSC WASH assessment had to take place while government was also conducting WASH assessment during the same period. RCSC later carried out its own WASH assessment to assist with verification, validation and to provide feedback on the government’s assessment.
00000000000001000000000000000000000000000	Protection, Gender and Inclusion. Cyclone. In the early stages of planning and response health issues and activities were not fully considered or integrated into the EPoA. This meant that opportunities to include health messages (particularly around SGBV, child protection and information about referral pathways) was missed when conducting assessments and distributions in affected communities.
00000000001000000000000000000000000000000	Strategies for implementation. Civil Unrest. In the first days of the emergency, NRC volunteers had no personal or protective equipment for delivering care in extreme conditions. The National Society decided to avoid placing their personnel in situations that put their lives or wellbeing at risk.
00000000000000000000000010000000000000000	Strategies for implementation. Cold Wave. In the framework of DREF program 2019 Red Cross Moldova through LLW and other negotiation and coordination meetings had to reestablish the dialogue with the authorities and reinforce its position in case of disasters.
00000000000000000000000000000000000100000	Shelter and Settlements. Flood. In the future, a more in-depth market analyses should be carried out to make the optimal choice between the local and international procurement.
00000000000000000000000000000000000000100	Strategies for implementation. Heat Wave. In the future, PPE items for volunteers should be prepositioned or procured at the earliest stage for effective usage of the items.
10000000000000000000000000000000000000000	Strategies for implementation. Flood. In this case, a private company assumed control of the emergency and did not allow the delivery of the aid planned within the DREF intervention. While it is true that the Red Cross Movement is auxiliary to a country's authorities, private companies are not part of those authorities. This confusion of roles prevented 4,000 people from receiving any kind of humanitarian aid.
00000000000000000000100000000000000000000	Livelihoods and Basic Needs . Volcanic Eruption. In this response, Red Rose was used as an information management tool. Using or migrating towards a digitized information management system should be part of the chapter capacity building.
00001000000000000000000000000000000000000	Livelihoods and Basic Needs . Flood. In two isolated cases the TTRCS did not cater for persons with special challenges. In one instance a beneficiary could not sign as they usually use fingerprint as the form of verification; none of the technology allowed for the capture of a fingerprint. In this case the beneficiary signed with a “special mark” in the ODK and a notation was made and witnessed by the RIT. The second case involved a blind person, he did not have an issue to sign, however he was not able to benefit from our printed instruction material. The TTRCS was able to address this case by speaking to his authorized care giver at the time they were at the ATM to withdraw the grant and was able to do this successfully.
00000000000000000000000000000000000000010	Strategies for implementation. Civil Unrest. In view of the crisis’s inherent biases, the NRC hired providers on both sides of the conflict to implement its communications campaign to maintain its neutrality and impartiality
00000000000000100000000000000000000000000	Disaster Risk Reduction and Climate Action. Food Insecurity. In view of the short duration of DREFs, focus more on the key sectors and which National Society already has assets. The multisectoral approach would be feasible only when conditions allow for it;
00000000000000100000001000000000000000000	Strategies for implementation. Food Insecurity. In view of the short duration of DREFs, focus more on the key sectors and which NS already has assets. The multisectoral approach would be feasible only when conditions permit
00000000000000100000001000000000000000000	Strategies for implementation. Food Insecurity. In view of the short duration of DREFs, focus more on the key sectors and which NS already has assets. The multisectoral approach would be feasible only when conditions permit
00000000010000000000000000000000000000000	Water Sanitation and Hygiene. Flood. Inaccessibility of the affected areas due to continued rains in the initial stages of the intervention
00000000000000000100000000000000000000000	Health. Epidemic. Inadequate budget inhibited completion of all activities and limited the number of households reached through awareness
00000000000001000000000000000000000000000	Water Sanitation and Hygiene. Population Movement. Inadequate hand washing facilities in addition to soap displayed that were being removed by the refugees. (WASH)
00000000000000000000000000000100000000000	Health. Transport Accident. Inadequate PPE, life jackets which made the exercise to be tough and put volunteers at risk. (Health)
00000000000000000000000000000000000000010	Strategies for implementation. Cyclone. Include in the budget and utilize this resource to better document and promote the work FRCS is doing within the response.
00000000000001000000000000000000000000000	Health. Epidemic. Include Q&A for difficult to answer questions. Check training content with health communications expert. Note that social mobilization for measles campaign tools are available and could be adapted to a Ukrainian context.
00000000000001000000000000000000000000000	Health. Flood. Include refreshments in the didactic letters of psychosocial support.
00001000000000000000000000000010000000000	Strategies for implementation. Cold Wave. Include volunteer registration, beneficiary satisfaction survey and lessons learned workshop as mandatory activities in DREF plans, as per the new IFRC Guidelines for DREF and EAs
00001000000000000000000000000010000000000	Strategies for implementation. Cold Wave. Include volunteer registration, beneficiary satisfaction survey and lessons learned workshop as mandatory activities in DREF plans, as per the new IFRC Guidelines for DREF and EAs
00000000000001000000000000000000000000000	Health. Drought. Including health professionals, such as doctors, psychologists, and nutritionists, is recommended in order to perform more cross-cutting and targeted work on each area, both remotely and in the field.
00001000000000000000000000000000000000000	"Protection, Gender and Inclusion. Flood. Including this line from an inclusive and \non-discrimination\"" standpoint in a way that did not go against populations' culture, customs and ethics was a constant challenge. Many Saenz Peña residents belong to ethnic and/or aboriginal groups that live in Chaco's border areas, whose forms of communication, treatment and relationship with women and children are completely different from what would be described as \""adequate\"" within a more mainstream context; consequently, it was extremely difficult to balance respect for their customs and ways without going against the principles and values that Red Cross promotes as an institution."""
00001000000000000000000000000000000000000	Health. Transport Accident. Inclusion of facilities for people with special needs in emergencies. (Health)
00000000001000000000000000000000000000000	Health. Flood. Incorporate mobile clinics in future DREF EPoA especially if there is a likelihood of widespread disease outbreak.
00000000000001000000000000000000000000000	Health. Heat Wave. increase impact from climate change, it is likely that heat wave will occur more often in the country. Thus, it is important to build up the capacity of DPRK RCS volunteers in this specific area. In case of similar emergencies in the future, Red Cross volunteers need to work closely with the health workers. Only by doing so, we can minimize health impact of the disasters.
00000000000000000000000000000000000001000	Health. Flood. Increase prepositioned stock levels is key to ensure timely assistance.
00000000000000000000000000000000000001000	Strategies for implementation. Cyclone. Increase quantity of priority NFI stock levels at branches to ensure that the affected population is assisted before the next replenishment of NFI’s arrives.
00000000000000000000000000000000000000100	Water Sanitation and Hygiene. Flood. Increase training of staff and volunteers in all aspects of disaster response - rescue, first aid, needs assessments, water supply, logistics and finance, awareness activities on PGI, ECV, hygiene promotion, etc.
00000000000000000000000010000000000000000	Water Sanitation and Hygiene. Cyclone. Increased coordination required with Government and other stakeholders in particular in planning for Distribution for Food and Water and NFIs
00000000000000000000000000000000000010000	Strategies for implementation. Cyclone. Increased cost of charter vessel.
00000000000001000000000000000000000000000	Water Sanitation and Hygiene. Population Movement. Increased demand for hygiene parcels.
00000000000000000000000000000000000010000	Shelter and Settlements. Cyclone. Increased travel cost and high priced
00000000000000000010000000000000000000000	Livelihoods and Basic Needs . Food Insecurity. Individual targeting in the 140 targeted villages required and took much longer time.
00000000000000000000000000000000000000010	Disaster Risk Reduction and Climate Action. Volcanic Eruption. Information dissemination via Facebook and relatives calling families also a very good practice to disseminate message with preparedness measures.
00000000000000000000100000000000000000000	Disaster Risk Reduction and Climate Action. Volcanic Eruption. Information flow was through the area council secretary thus avoiding duplication and misinformation.
00000000000000000000100000000000000000000	Strategies for implementation. Volcanic Eruption. Information management and sharing, whilst greatly improved from previous operations, continues to be a challenge. There is a need to both increase the level of information flow between the field and response management whilst also simplifying the process.
00000000000000000000100000000000000000000	Shelter and Settlements. Volcanic Eruption. Information management, including information sharing, needs to be improved for future operations to ensure accurate and efficient data is collected.
00000000000000000000000001000000000000000	Water Sanitation and Hygiene. Population Movement. Information sharing among partners to enhance complementarity and avoid unnecessary duplication. (WASH)
00000000000000000100000000000000000000000	Water Sanitation and Hygiene. Cyclone. Initial Assessment was conducted by FAO and the water department but should have been done by CDCCC.
00000000000000000100000000000000000000000	Health. Civil Unrest. Initially the Haitian Red Cross positioned its ambulances in their headquarter in order to deploy from this area following calls at 118. The efficiency of this strategy proved to be limited and was reviewed by the crisis management cell. The ambulances were then positioned much closer to events and/or protests. Resulted an increase efficiency in the ambulance service.
00000100000000000000000000000000000000000	Livelihoods and Basic Needs . Flood. Initially, the local authorities were reluctant on use of Cash at the beginning of the outbreak as they had concerns that cash would encourage movement of people to the markets, which was against stay at home orders. Luckily, the transfers had already been made to the communities by the time of the COVID outbreak happened and this was not affected by the directives.
00000000000000001000000000000000000000000	Livelihoods and Basic Needs . Flood. Inn urban context Despite delays in preparing the context analysis to validate the CTP, the transfers were made in a timely manner according to families.
00000000000000000000000000000100000000000	Health. Population Movement. Insecurity could not allow volunteers to carry out first aid activities at the border as initially planned. Volunteers ended up searching people injured through door to door visits.
00000000000000000000000000000000100000000	Health. Drought. Instability of computer networks.
00000000000000000000000000000000100000000	Strategies for implementation. Cyclone. Instalment of new communication equipment’s (standard).
00000000000000100000000000000000000000000	Health. Population Movement. Institutional coordination allows implementing quick population care actions; therefore, it is essential that each institution share their action plan, specifying existing capacity within each service.
00000000000000000100000000000000000000000	Water Sanitation and Hygiene. Fire. Insufficient information on the specific number of beneficiaries from the affected areas.
00000000000000100000000000000100000000100	Shelter and Settlements. Flood. Insufficient number of life jackets: Life jackets were required but the quantities were not sufficient to cover the staff deployed in the field as well as the volunteers. So only staff from outside the area used the life jackets.
00000000000000100000000000000100000000100	Shelter and Settlements. Flood. Insufficient number of life jackets: Life jackets were required but the quantities were not sufficient to cover the staff deployed in the field as well as the volunteers. So only staff from outside the area used the life jackets.
00000000000000100000000000000100000000100	Shelter and Settlements. Flood. Insufficient number of life jackets: Life jackets were required but the quantities were not sufficient to cover the staff deployed in the field as well as the volunteers. So only staff from outside the area used the life jackets.
00000000000000000000000000000100000000000	Water Sanitation and Hygiene. Flood. Insufficient visibility materials for the DRC Red Cross. At the beginning of the activities, the volunteers worked without equipment and tools.
10000000000000000000000000000000000000000	Protection, Gender and Inclusion. Volcanic Eruption. Integration of GBV prevention and response mechanisms into national disaster law frameworks (use Philippines as an example of best practice) – in Indonesia operationalise Perka BNPB no.13/2014 on Gender Mainstreaming in Disaster Management
00000000000000000100000000000000000000000	Protection, Gender and Inclusion. Volcanic Eruption. Integration of PGI Assessment tools into the IDA forms and systems.
00000000000000000000000001000000000000000	Shelter and Settlements. Flood. Integration with the Japanese floods recovery project enhanced monitoring and supervision on the field.
00000010000000000000000000000000000000000	Strategies for implementation. Flood. Internal and interdepartmental coordination would benefit from improvement in order to reduce unnecessary hurdles in the decision-making and overall management of the operation. Dissemination and awareness raising of the SoPs at all levels will ease many of these issues.
00000000000000000000000000000000000010000	Strategies for implementation. Flood. Internal mobility (Resistencia-Sáenz Peña) mainly associated with transport limitations.
00000000000001000000000000000000000000000	Strategies for implementation. Flood. Introduce or follow-up community activities, foremost the school programmes
00001000000000000000000000000000000000000	Water Sanitation and Hygiene. Flood. Introduce the CEA into rapid assessments, which allows for more appropriate communication with beneficiaries on the sectors and types of needs to be covered.
00000000000000000000000000000100000000000	Health. Civil Unrest. Investment in providing personal protective equipment for volunteers is essential since it ensure GRC personnel’s security and allows the National Society to carry out safely its humanitarian mandate.
00000000000000000100000000000000000000000	Strategies for implementation. Other. Involve the population concerned, the authorities and the Red Cross during the evaluation phases and throughout the implementation of activities.
00000000000000000000000100000000000000000	Strategies for implementation. Volcanic Eruption. Involvement of multiple departments across VRCS helped to share the workload but required a higher level of coordination, training on SOPs for full VRCS staff is necessary to ensure everyone has the required knowledge of the emergency response process
00001000000000000000000000000000000000010	Shelter and Settlements. Flood. Involving the beneficiaries at every stage of the operation facilitated implementation, especially because it gave the latter an opportunity to make decisions in their own benefit
00001000000000000000000000000000000000010	Shelter and Settlements. Flood. Involving the beneficiaries at every stage of the operation facilitated implementation, especially because it gave the latter an opportunity to make decisions in their own benefit
00001000000000000000000000000000000000000	Health. Flood. Involving the beneficiaries at every stage of the operation facilitated implementation, especially because it gave the latter an opportunity to make decisions in their own benefit.
00001000000000000000000000000000000000000	Water Sanitation and Hygiene. Flood. Involving the beneficiaries at every stage of the operation facilitated implementation, especially because it gave the latter an opportunity to make decisions in their own benefit.
00001000000000000000000000000000000000000	Health. Flood. Involving the beneficiaries at every stage of the operation facilitated implementation, especially because it gave the latter an opportunity to make decisions in their own benefit.
00001000000000000000000000000000000000000	Water Sanitation and Hygiene. Flood. Involving the beneficiaries at every stage of the operation facilitated implementation, especially because it gave the latter an opportunity to make decisions in their own benefit.
00000000000000001000000000000000000000000	Strategies for implementation. Cyclone. IRCS-OSB suggested a Cash Transfer modality to the beneficiaries could have been a better solution giving people a choice to fulfil their unmet needs as opposed to one-off relief distribution which was logistics heavy
00000000000000000000000000000000000110000	Shelter and Settlements. Flood. IRCS did not have adequate pre-positioned stocks of tarpaulins and kitchen sets. Therefore, distributions were delayed and were only conducted after the IFRC procured these items. Transportation of goods took longer than expected due to the festive season. The delivery of goods to the warehouse and state offices in nine target states was time and resource intensive.
00000000000000000000000000000000000110000	Shelter and Settlements. Flood. IRCS did not have adequate pre-positioned stocks of tarpaulins and kitchen sets. Therefore, distributions were delayed and were only conducted after the IFRC procured these items. Transportation of goods took longer than expected due to the festive season. The delivery of goods to the warehouse and state offices in nine target states was time and resource intensive.
00000000010000000000000000000000000000000	Shelter and Settlements. Cyclone. IRCS faced difficulties in terms of road access to certain areas which was blocked due to uprooted trees as well as communication and power blackout. The situation contributed towards on delays of distribution items to the designated locations with difficulties in crowd control of the targeted beneficiaries. The distribution team encountered the same challenges while conducting mosquito nets distributions
00000000010000000000000000000000000000000	Health. Flood. IRCS is exempt from any payment for relief items transportation through the Indian railway network. Hence, IRCS’s first preference has always been the railways. During this operation, transportation of goods was delayed due to the damaged railway network because of flooding
00000000000000100000001000000000000000000	Strategies for implementation. Cyclone. IRCS Odisha State Branch felt not being fully aware of a DREF operation cycle as it was the 1st experience of the OSB Senior Management members. Especially, the documentation requirements of a DREF Operation i.e. gender-disaggregated data, beneficiary selection process, community engagement and accountability and PGI etc. needed more information and guidance beforehand. A formal orientation to the team members of OSB on DREF operation was necessary. IRCS-OSB said for each site distribution the beneficiary details and items are recorded properly for reference and use.
00000000000000100000001000000000000000000	Strategies for implementation. Cyclone. IRCS Odisha State Branch felt not being fully aware of a DREF operation cycle as it was the 1st experience of the OSB Senior Management members. Especially, the documentation requirements of a DREF Operation i.e. gender-disaggregated data, beneficiary selection process, community engagement and accountability and PGI etc. needed more information and guidance beforehand. A formal orientation to the team members of OSB on DREF operation was necessary. IRCS-OSB said for each site distribution the beneficiary details and items are recorded properly for reference and use.
00000000000001000000000000000000000000000	Water Sanitation and Hygiene. Earthquake. IRCS will look at ways of raising awareness amongst targeted communities moving forward.
00000000000000000000000000000000000000100	Health. Epidemic. It can be noted that during the operation volunteers played an important role in raising awareness in communities. In most cases volunteers put up more time and effort that they would do during normal times. Hence under such circumstances it is important to improve volunteer management and motivation by ensuring that they are motivated at all times and have essential items such as protective clothing and insurance. Also, to note is the importance of having adequate resources which are prepositioned at all times. This can help the NS to respond effectively and immediately especially before the approval of the DREF.
00000000000000000000001000000000000000000	Shelter and Settlements. Flood. It has been noted that not every branch is aware of the policies and guidance on mobilizing international disaster response. A few of the significant areas that they need more awareness on are the principles and rules of humanitarian assistance, disaster response tools, and guidance on DREF. It clearly emerged which branches were aware of DREF operations implemented in the past. Assam was an example where a DREF operation was implemented during 2016 and 2017, with the branch implementing the 2017 operation with minimal guidance and support.
00000000000000000000000000000010000000000	Strategies for implementation. Flood. It is a challenge for the future to investigate and evaluate new forms of financing for emergency response, which will give us the possibility of complementing DREF funds and other options for emergency financing for the different emergencies that occur in the country.
00000000000000000000000010000000000000000	Health. Epidemic. It is advantageous to involve political and administrative authorities in strengthening the health system.
00000000010000000100000000000000000000000	Health. Flood. It is advisable for each operation to provide for the training of a greater number of volunteers, given that these localities are difficult to access and, above all, that they face recurrent flooding, which exposes them to the risk of epidemics
00000000010000000100000000000000000000000	Health. Flood. It is advisable for each operation to provide for the training of a greater number of volunteers, given that these localities are difficult to access and, above all, that they face recurrent flooding, which exposes them to the risk of epidemics
00000000000001000000000000000000000000000	Livelihoods and Basic Needs . Drought. It is also vital to build water sources like underground water reservoirs and wells that can be used for irrigation purposes.
00000000000000000000000011000000000000000	Livelihoods and Basic Needs . Food Insecurity. It is always important to carry out coordination meetings with all the stakeholders in the area of intervention to know who does what. This will enable to easily identify the failure and correct the gap for rapid and efficient response.
00000000000000000000000011000000000000000	Livelihoods and Basic Needs . Food Insecurity. It is always important to carry out coordination meetings with all the stakeholders in the area of intervention to know who does what. This will enable to easily identify the failure and correct the gap for rapid and efficient response.
00000000000000000000000000000000000000100	Water Sanitation and Hygiene. Flood. It is always important to identify the volunteers that are to be involved in the activities and evaluate their profile in relation to the activities that are to be carried out before inviting them.
00000000000000000000000000000000000000100	Health. Flood. It is always important to identify the volunteers that are to be involved in the activities and evaluate their profile in relation to the activities that are to be carried out before mobilizing them
00000000000000100000000000000000000000100	Health. Other. It is always important to identify volunteers who will participate in the activities and assess their profile in relation to the activities to be carried out before their convocation
00000000000000100000000000000000000000100	Water Sanitation and Hygiene. Other. It is always important to identify volunteers who will participate in the activities and assess their profile in relation to the activities to be carried out before their convocation
00000000001000000000000000000000000000000	Health. Flood. It is apparent that colder winters and the spread of season influenza is likely to remain a threat, so the DPRK RCS will be increasingly aware of making contingency plans for future outbreaks prior to the winter season.
00000000000000000000000000000000000000100	Protection, Gender and Inclusion. Flood. It is considered pertinent to provide training on the themes of protection, gender and inclusion from the beginning of  the emergency and/or in the following weeks so that volunteerism can take greater advantage of it throughout the response and development of the Plan of Action.
00001000000001100010000000000000000000100	Protection, Gender and Inclusion. Volcanic Eruption. It is crucial to have a pool of individuals with PGI competencies who can be deployed early in the operation, and who can be core members of the first assessment team that is on the ground. Both PMI volunteers and programme managerial staff should be trained on how to implement the Minimum Standard Commitments on Protection, Gender and Inclusion in Emergencies, and what has to be done for SGBV Prevention and Response during emergencies. The minimum that has to be implemented during each operation is: <U+25AA> Collecting sex, age and disability disaggregated data. <U+25AA> Using minimum standard commitments for sectoral specific analysis. <U+25AA> Working together with focal points on how to integrate SGBV in preparedness, response and recovery (including Gender and Diversity focal points in IFRC and/or NS). <U+25AA> Confidential multi-sectorial referrals of survivors. <U+25AA> Internal codes of conducts and structures for cases of concern. Best practices that can be applied include, but are not limited to: the protection incident monitoring guide, the protection field guide; regular on-boarding briefings with incoming staff on the Prevention of Sexual Exploitation and Abuse (PSEA); and child protection. This includes ensuring that each person signs and understands the content and the practical application of the Code of Conduct, Child Protection Policy, Anit-Harassment Guidelines and the Whistleblower Policy. It is also recommended that one dedicated staff in each operation be appointed for PGI integration.
